Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,num_hashtags,avg_hashtag_length,engagement_rate,like_retweet_ratio,cleaned_text,textblob_polarity,textblob_subjectivity,vader_compound,vader_sentiment,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,will_trend
263,267," Gratitude as a guiding star, navigating the constellation of blessings in the vast universe of life's precious moments. ", Grateful ,2022-03-12 19:55:00, StarNavigator , Twitter , #Grateful #GuidingStar ,19.0,38.0, Australia ,2022,3,12,19,2,10.5,0.475,1.9,gratitude guiding star navigating constellation blessing vast universe life precious moment,0.25,1.0,0.8885,positive,19,5,3,1,-0.9659258262890684,0.2588190451025203,0
264,268," With a zestful heart, sprinting through fields of enthusiasm, chasing sunbeams and laughter in the meadows of joy. ", Zest ,2023-03-30 16:30:00, MeadowSprinter , Instagram , #Zest #FieldsOfEnthusiasm ,16.0,32.0, India ,2023,3,30,16,2,12.0,0.4,1.8823529411764706,zestful heart sprinting field enthusiasm chasing sunbeam laughter meadow joy,0.8,0.2,0.872,positive,16,3,3,0,-0.8660254037844385,-0.5000000000000004,0
265,269," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021-07-01 12:10:00, RainNurturer , Facebook , #Compassionate #TearsOfEmpathy ,21.0,42.0, Canada ,2021,7,1,12,2,14.5,0.525,1.9090909090909092,compassionate rain tear empathy falling gently nurturing seed kindness garden human connection,0.1,0.45,0.8658,positive,12,3,7,0,1.2246467991473532e-16,-1.0,0
266,270," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23.0,46.0, USA ,2020,1,5,8,2,9.5,0.575,1.9166666666666667,proudly scaling peak achievement mountaineer conquering challenge planting flag success,0.55,0.5,0.8225,positive,8,6,1,1,0.8660254037844387,-0.4999999999999998,0
267,271," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14.0,28.0, UK ,2022,7,17,6,2,12.0,0.35,1.8666666666666667,embraced hopeful dawn gardener sowing seed optimism tending bloom brighter tomorrow,0.0,0.0,0.8555,positive,6,6,7,1,1.0,6.123233995736766e-17,0
268,272," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24.0,48.0, Australia ,2018,8,22,17,2,12.5,0.6,1.92,playful escapade carnival life carousel laughter cotton candy dream swirling joyous atmosphere,0.0,0.0,0.9169,positive,17,2,8,0,-0.9659258262890683,-0.25881904510252063,0
269,273," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", Inspired ,2021-12-08 14:30:00, SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18.0,36.0, India ,2021,12,8,14,2,14.0,0.45,1.894736842105263,floating cloud inspiration artist painting sky stroke creativity creating masterpiece dream,0.0,0.0,0.9325,positive,14,2,12,0,-0.4999999999999997,-0.8660254037844388,0
270,274," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", Contentment ,2019-04-27 09:50:00, RiverNavigator , Instagram , #Contentment #TranquilWaters ,20.0,40.0, Canada ,2019,4,27,9,2,13.5,0.5,1.9047619047619047,navigating river contentment serene boat cruise tranquil water inner peace acceptance,0.0,0.16666666666666666,0.9042,positive,9,5,4,1,0.7071067811865476,-0.7071067811865475,0
271,275," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", Empathetic ,2023-09-03 21:40:00, LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16.0,32.0, USA ,2023,9,3,21,2,15.5,0.4,1.8823529411764706,empathy lantern wandering dark alley sorrow illuminating path compassion care,-0.15,0.4,0.4215,positive,21,6,9,1,-0.7071067811865477,0.7071067811865474,0
272,276," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", Free-spirited ,2020-06-10 10:05:00, DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22.0,44.0, UK ,2020,6,10,10,2,12.5,0.55,1.9130434782608696,free spirit soaring wing dream leaving trail independence azure sky boundless possibility,0.1,0.75,0.7717,positive,10,2,6,0,0.49999999999999994,-0.8660254037844387,0
273,277," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", Grateful ,2022-04-01 18:30:00, SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19.0,38.0, Australia ,2022,4,1,18,2,10.0,0.475,1.9,bathed golden hue gratefulness sunset appreciation casting warm glow landscape heart,0.44999999999999996,0.55,0.8126,positive,18,4,4,0,-1.0,-1.8369701987210297e-16,0
274,278," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", Confident ,2021-01-15 13:00:00, DanceStrider , Facebook , #Confident #DanceOfLife ,23.0,46.0, Canada ,2021,1,15,13,2,11.0,0.575,1.9166666666666667,confident stride dance life ballroom selfassuredness lead twirling challenge grace,0.5,0.8333333333333334,0.743,positive,13,4,1,0,-0.2588190451025208,-0.9659258262890683,0
275,279," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", Hopeful ,2023-05-06 07:20:00, WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15.0,30.0, India ,2023,5,6,7,2,13.0,0.375,1.875,hopeful whisper wind carrying promise brighter tomorrow symphony optimism air possibility,0.0,0.0,0.9001,positive,7,5,5,1,0.9659258262890683,-0.25881904510252063,0
276,280," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", Playful ,2019-11-18 15:15:00, JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25.0,50.0, USA ,2019,11,18,15,2,16.5,0.625,1.9230769230769231,playfully juggling responsibility circus performer balancing act work joy tossing laughter air,0.8,0.2,0.8625,positive,15,0,11,0,-0.7071067811865471,-0.7071067811865479,0
277,281," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", Inspired ,2020-08-29 20:45:00, StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14.0,28.0, UK ,2020,8,29,20,2,12.5,0.35,1.8666666666666667,whispering tale inspiration star storyteller crafting constellation thread imagination,0.0,0.0,0.5267,positive,20,5,8,1,-0.8660254037844386,0.5000000000000001,0
278,282," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", Hopeful ,2022-10-30 11:40:00, WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17.0,34.0, Australia ,2022,10,30,11,2,11.5,0.425,1.8888888888888888,charting course wave hopeful anticipation sailor steering towards shore dream yet unexplored,0.0,0.0,0.7506,positive,11,6,10,1,0.258819045102521,-0.9659258262890682,0
279,283," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021-07-01 12:10:00, RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21.0,42.0, Canada ,2021,7,1,12,2,14.5,0.525,1.9090909090909092,compassionate rain tear empathy falling gently nurturing seed kindness garden human connection,0.1,0.45,0.8658,positive,12,3,7,0,1.2246467991473532e-16,-1.0,0
280,284," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23.0,46.0, USA ,2020,1,5,8,2,9.5,0.575,1.9166666666666667,proudly scaling peak achievement mountaineer conquering challenge planting flag success,0.55,0.5,0.8225,positive,8,6,1,1,0.8660254037844387,-0.4999999999999998,0
281,285," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14.0,28.0, UK ,2022,7,17,6,2,12.0,0.35,1.8666666666666667,embraced hopeful dawn gardener sowing seed optimism tending bloom brighter tomorrow,0.0,0.0,0.8555,positive,6,6,7,1,1.0,6.123233995736766e-17,0
282,286," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24.0,48.0, Australia ,2018,8,22,17,2,12.5,0.6,1.92,playful escapade carnival life carousel laughter cotton candy dream swirling joyous atmosphere,0.0,0.0,0.9169,positive,17,2,8,0,-0.9659258262890683,-0.25881904510252063,0
283,287," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", Inspired ,2021-12-08 14:30:00, SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18.0,36.0, India ,2021,12,8,14,2,14.0,0.45,1.894736842105263,floating cloud inspiration artist painting sky stroke creativity creating masterpiece dream,0.0,0.0,0.9325,positive,14,2,12,0,-0.4999999999999997,-0.8660254037844388,0
284,288," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", Contentment ,2019-04-27 09:50:00, RiverNavigator , Instagram , #Contentment #TranquilWaters ,20.0,40.0, Canada ,2019,4,27,9,2,13.5,0.5,1.9047619047619047,navigating river contentment serene boat cruise tranquil water inner peace acceptance,0.0,0.16666666666666666,0.9042,positive,9,5,4,1,0.7071067811865476,-0.7071067811865475,0
285,289," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", Empathetic ,2023-09-03 21:40:00, LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16.0,32.0, USA ,2023,9,3,21,2,15.5,0.4,1.8823529411764706,empathy lantern wandering dark alley sorrow illuminating path compassion care,-0.15,0.4,0.4215,positive,21,6,9,1,-0.7071067811865477,0.7071067811865474,0
286,290," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", Free-spirited ,2020-06-10 10:05:00, DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22.0,44.0, UK ,2020,6,10,10,2,12.5,0.55,1.9130434782608696,free spirit soaring wing dream leaving trail independence azure sky boundless possibility,0.1,0.75,0.7717,positive,10,2,6,0,0.49999999999999994,-0.8660254037844387,0
287,291," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", Grateful ,2022-04-01 18:30:00, SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19.0,38.0, Australia ,2022,4,1,18,2,10.0,0.475,1.9,bathed golden hue gratefulness sunset appreciation casting warm glow landscape heart,0.44999999999999996,0.55,0.8126,positive,18,4,4,0,-1.0,-1.8369701987210297e-16,0
288,292," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", Confident ,2021-01-15 13:00:00, DanceStrider , Facebook , #Confident #DanceOfLife ,23.0,46.0, Canada ,2021,1,15,13,2,11.0,0.575,1.9166666666666667,confident stride dance life ballroom selfassuredness lead twirling challenge grace,0.5,0.8333333333333334,0.743,positive,13,4,1,0,-0.2588190451025208,-0.9659258262890683,0
289,293," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", Hopeful ,2023-05-06 07:20:00, WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15.0,30.0, India ,2023,5,6,7,2,13.0,0.375,1.875,hopeful whisper wind carrying promise brighter tomorrow symphony optimism air possibility,0.0,0.0,0.9001,positive,7,5,5,1,0.9659258262890683,-0.25881904510252063,0
290,294," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", Playful ,2019-11-18 15:15:00, JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25.0,50.0, USA ,2019,11,18,15,2,16.5,0.625,1.9230769230769231,playfully juggling responsibility circus performer balancing act work joy tossing laughter air,0.8,0.2,0.8625,positive,15,0,11,0,-0.7071067811865471,-0.7071067811865479,0
291,295," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", Inspired ,2020-08-29 20:45:00, StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14.0,28.0, UK ,2020,8,29,20,2,12.5,0.35,1.8666666666666667,whispering tale inspiration star storyteller crafting constellation thread imagination,0.0,0.0,0.5267,positive,20,5,8,1,-0.8660254037844386,0.5000000000000001,0
292,296," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", Hopeful ,2022-10-30 11:40:00, WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17.0,34.0, Australia ,2022,10,30,11,2,11.5,0.425,1.8888888888888888,charting course wave hopeful anticipation sailor steering towards shore dream yet unexplored,0.0,0.0,0.7506,positive,11,6,10,1,0.258819045102521,-0.9659258262890682,0
293,297," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021-07-01 12:10:00, RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21.0,42.0, Canada ,2021,7,1,12,2,14.5,0.525,1.9090909090909092,compassionate rain tear empathy falling gently nurturing seed kindness garden human connection,0.1,0.45,0.8658,positive,12,3,7,0,1.2246467991473532e-16,-1.0,0
294,298," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23.0,46.0, USA ,2020,1,5,8,2,9.5,0.575,1.9166666666666667,proudly scaling peak achievement mountaineer conquering challenge planting flag success,0.55,0.5,0.8225,positive,8,6,1,1,0.8660254037844387,-0.4999999999999998,0
295,299," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14.0,28.0, India ,2022,7,17,6,2,12.0,0.35,1.8666666666666667,embraced hopeful dawn gardener sowing seed optimism tending bloom brighter tomorrow,0.0,0.0,0.8555,positive,6,6,7,1,1.0,6.123233995736766e-17,0
296,300," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24.0,48.0, Australia ,2018,8,22,17,2,12.5,0.6,1.92,playful escapade carnival life carousel laughter cotton candy dream swirling joyous atmosphere,0.0,0.0,0.9169,positive,17,2,8,0,-0.9659258262890683,-0.25881904510252063,0
297,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ", Despair ,2021-09-15 16:00:00, ShatteredHeart , Instagram , #Despair #EchoingSilence ,8.0,16.0, Canada ,2021,9,15,16,2,11.5,0.2,1.7777777777777777,drowning abyss despair heart shattered fragment lost echoing silence hopelessness,0.0,0.0,-0.8957,negative,16,2,9,0,-0.8660254037844385,-0.5000000000000004,0
298,302," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ", Bitterness ,2019-03-08 14:20:00, VenomousSoul , Facebook , #Bitterness #ResentmentWeb ,12.0,24.0, UK ,2019,3,8,14,2,12.5,0.3,1.8461538461538463,bitterness festering like venomous vine entwining soul web resentment poisoning garden peace,0.0,0.0,-0.5267,negative,14,4,3,0,-0.4999999999999997,-0.8660254037844388,0
299,303," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing. ", Loneliness ,2017-07-20 11:45:00, DesertWanderer , Twitter , #Loneliness #MiragesOfConnection ,15.0,30.0, USA ,2017,7,20,11,2,15.5,0.375,1.875,wandering desert loneliness step heavy sigh mirage connection shimmering never materializing,-0.2,0.5,-0.2144,negative,11,3,7,0,0.258819045102521,-0.9659258262890682,0
